 I4440 : 41820 : 42793.669633152036 : 973.6696331520384 
 I161 : 36856 : 36233.1941099218 : -622.8058900782012 
 I4414 : 41820 : 40458.711583940225 : -1361.2884160597766 
 I188 : 46954 : 45669.15672722472 : -1284.8432727752775 
 I168 : 36267 : 36031.82651579263 : -235.17348420736977 
 I4430 : 46590 : 46338.97960473271 : -251.02039526729274 
 I4434 : 47866 : 47868.15588554163 : 2.155885541629161 
 I7092 : 47526 : 47550.78269107121 : 24.782691071208202 
 I170 : 48572 : 49274.002087276254 : 702.0020872762575 
 I4499 : 36386 : 36326.71133626611 : -59.28866373388721 
 I180 : 48258 : 48377.92416962486 : 119.92416962485558 
 I4426 : 47772 : 47767.0541020198 : -4.945897980197206 
 I84 : 36475 : 35678.85217050428 : -796.1478294957199 
 I4404 : 45106 : 43238.16204572295 : -1867.8379542770467 
 I260 : 45182 : 44849.703478799725 : -332.2965212002759 
 I197 : 36746 : 36627.4005982669 : -118.59940173310208 
 I7112 : 46522 : 46700.04808842406 : 178.0480884240639 
 I4933 : 35782 : 36480.39616905037 : 698.3961690503725 
 I4940 : 47640 : 47375.87905819962 : -264.1209418003777 
 I4428 : 48193 : 48070.26179184851 : -122.73820815148471 
 I265 : 45182 : 44409.83159380865 : -772.1684061913496 
 I4502 : 36492 : 37939.365280358084 : 1447.3652803580846 
 I7072 : 38749 : 38327.74993228573 : -421.25006771426683 
 I4436 : 47050 : 48768.93340471647 : 1718.9334047164643 
 I7062 : 48628 : 49427.697835106424 : 799.697835106421 
 I4438 : 48944 : 49087.04003953453 : 143.04003953453116 
 I7082 : 42557 : 43109.69906776092 : 552.6990677609198 
 I3404 : 45106 : 46578.29913427566 : 1472.2991342756543 
 I4937 : 35387 : 36324.5675655665 : 937.5675655665049 
 I3403 : 41380 : 40295.599773894355 : -1084.4002261056457 
 I4432 : 47759 : 48163.860490257786 : 404.86049025778897 
 I184 : 48258 : 48441.96431436676 : 183.96431436676437 
 I17 : 43516 : 43265.091361253944 : -250.90863874605643 
 I7102 : 45256 : 44969.919541352865 : -286.0804586471364 
 I7062I4438 : 48529 : 66777.45806319822 : 18248.458063198228 
 I170I7062 : 48156 : 52489.358945208805 : 4333.358945208809 
 I184I4438 : 48156 : 36593.8610714933 : -11562.1389285067 
 I184I170 : 47917 : 47809.848479884466 : -107.1515201155378 
 I184I7062 : 47843 : 48687.3303335291 : 844.3303335290983 
 I180I184 : 48258 : 51285.70827368882 : 3027.708273688819 
 I180I4438 : 48156 : 64371.112436310024 : 16215.112436310024 
 I180I170 : 47917 : 66055.79682580216 : 18138.796825802157 
 I180I7062 : 47843 : 44202.548789348126 : -3640.451210651876 
 I4428I4438 : 48091 : 43820.38033441405 : -4270.619665585955 
 I4428I7062 : 47783 : 56247.99854564512 : 8464.998545645116 
 I4428I170 : 47722 : 53059.54394226245 : 5337.54394226245 
 I4428I184 : 47412 : 52883.4246521042 : 5471.424652104201 
 I4428I180 : 47412 : 44972.47877757327 : -2439.5212224267325 
 I4434I7062 : 47471 : 52632.676537734806 : 5161.676537734803 
 I4434I180 : 47082 : 51514.23838509515 : 4432.238385095154 
 I4434I4428 : 47045 : 43188.74236487407 : -3856.2576351259245 
 I4426I4438 : 47670 : 65050.96807350664 : 17380.968073506643 
 I4426I4428 : 47325 : 66798.80435180358 : 19473.80435180358 
