 I55 : 65412 
 I77 : 43454 
 I64 : 48262 
 I6 : 601374 
 I7 : 86898 
 I3 : 450031 
 I148 : 69922 
 I4 : 78097 
 I83 : 32212 
 I138 : 35127 
 I294 : 32247 
 I1 : 197522 
 I218 : 88598 
 I2 : 42927 
 I316 : 27852 
 I11 : 364065 
 I27 : 72134 
 I3I6 : 265180 
 I11I6 : 324013 
 I11I3 : 161286 
 I1I6 : 132113 
 I1I11 : 91882 
 I1I3 : 84660 
 I218I6 : 77675 
 I218I11 : 61656 
 I218I3 : 38673 
 I218I1 : 32127 
 I7I6 : 73610 
 I7I11 : 57074 
 I7I3 : 38659 
 I4I6 : 45377 
 I4I3 : 35438 
 I4I11 : 27433 
 I27I6 : 59418 
 I27I11 : 46103 
 I27I7 : 40235 
 I27I3 : 32027 
 I148I6 : 64750 
 I148I218 : 58823 
 I148I11 : 55759 
 I148I3 : 30330 
 I148I1 : 28049 
 I55I6 : 38875 
 I55I3 : 29663 
 I64I6 : 39697 
 I64I11 : 30677 
 I77I6 : 37654 
 I77I11 : 30409 
 I2I6 : 29619 
 I138I6 : 28750 
 I83I6 : 29983 
 I11I3I6 : 143682 
 I1I11I6 : 86092 
 I1I3I6 : 57802 
 I218I11I6 : 60630 
 I218I3I6 : 33978 
 I218I1I6 : 30182 
 I218I1I11 : 25790 
 I7I11I6 : 55835 
 I7I3I6 : 32895 
 I27I11I6 : 44923 
 I27I7I6 : 37397 
 I27I7I11 : 30839 
 I27I3I6 : 26522 
 I148I218I6 : 56838 
 I148I11I6 : 55230 
 I148I3I6 : 28097 
 I148I1I6 : 27020 
 I64I11I6 : 29865 
 I77I11I6 : 29830 
 I218I1I11I6 : 25608 
 I27I7I11I6 : 30567 
