 I4438 : 48944 : 50154.767134058384 : 1210.767134058385 
 I170 : 48572 : 49118.82532299692 : 546.825322996919 
 I7072 : 38749 : 39304.04028998569 : 555.0402899856933 
 I4502 : 36492 : 36803.93372748547 : 311.933727485468 
 I4434 : 47866 : 48760.25181243087 : 894.2518124308718 
 I7062 : 48628 : 48379.08283118117 : -248.91716881882687 
 I3404 : 45106 : 44014.585516720785 : -1091.4144832792188 
 I7092 : 47526 : 47530.18573339346 : 4.185733393460451 
 I7082 : 42557 : 42751.67246032816 : 194.67246032816428 
 I4436 : 47050 : 45909.30468462374 : -1140.6953153762554 
 I4933 : 35782 : 35631.032513174505 : -150.96748682549762 
 I4426 : 47772 : 47803.020814965676 : 31.020814965678458 
 I188 : 46954 : 47625.65671896137 : 671.6567189613736 
 I3403 : 41380 : 41677.81512695124 : 297.815126951236 
 I260 : 45182 : 45289.050477086865 : 107.050477086867 
 I4404 : 45106 : 44452.677792375274 : -653.3222076247251 
 I161 : 36856 : 36718.677421856955 : -137.32257814304495 
 I7102 : 45256 : 46351.341808861034 : 1095.3418088610358 
 I4940 : 47640 : 47656.32944933286 : 16.329449332860065 
 I197 : 36746 : 37251.28256928902 : 505.2825692890182 
 I4432 : 47759 : 47844.926220333175 : 85.92622033317679 
 I4414 : 41820 : 41475.84593222599 : -344.15406777401466 
 I4937 : 35387 : 35911.15635775154 : 524.1563577515419 
 I168 : 36267 : 35975.12826633485 : -291.87173366515634 
 I4496 : 34214 : 34746.1700432439 : 532.1700432439036 
 I84 : 36475 : 36842.23646989592 : 367.23646989592214 
 I7112 : 46522 : 47129.22986081264 : 607.2298608126362 
 I4430 : 46590 : 46977.695126581035 : 387.6951265810372 
 I4428 : 48193 : 49264.26028140404 : 1071.2602814040365 
 I4499 : 36386 : 36021.538124157734 : -364.4618758422675 
 I4440 : 41820 : 41826.154631070036 : 6.154631070034245 
 I17 : 43516 : 42674.17092203839 : -841.8290779616068 
 I180 : 48258 : 48549.817762273444 : 291.81776227344545 
 I265 : 45182 : 44913.997467561254 : -268.0025324387448 
 I184 : 48258 : 48450.199087249326 : 192.1990872493251 
 I7062I4438 : 48529 : 47704.567623195115 : -824.4323768048874 
 I170I4438 : 48470 : 75648.90753369116 : 27178.907533691166 
 I184I4438 : 48156 : 40602.494320566824 : -7553.505679433172 
 I184I7062 : 47843 : 38605.88542085889 : -9237.114579141109 
 I180I184 : 48258 : 49854.880418484325 : 1596.8804184843277 
 I180I4438 : 48156 : 43406.72953128934 : -4749.270468710659 
 I180I7062 : 47843 : 49814.99642364011 : 1971.9964236401058 
 I4428I170 : 47722 : 48633.7823125551 : 911.7823125551033 
 I4428I184 : 47412 : 41662.43673240338 : -5749.563267596619 
 I4428I180 : 47412 : 75347.91020478304 : 27935.910204783042 
 I4434I4438 : 47781 : 45941.931890079875 : -1839.0681099201236 
 I4434I7062 : 47471 : 50274.446409814125 : 2803.4464098141234 
 I4434I184 : 47082 : 46623.38437951797 : -458.61562048202904 
 I4434I180 : 47082 : 53147.49624013195 : 6065.496240131949 
 I4434I4428 : 47045 : 40618.27080156447 : -6426.729198435532 
 I4426I4438 : 47670 : 106434.22463046915 : 58764.22463046915 
 I4426I170 : 47310 : 43974.01461610334 : -3335.9853838966615 
 I4426I184 : 46998 : 43588.12405661594 : -3409.875943384058 
 I4426I180 : 46998 : 43010.105481509694 : -3987.894518490308 
 I4432I4438 : 47666 : 130117.7452143884 : 82451.7452143884 
 I4432I7062 : 47371 : 96267.37775710825 : 48896.377757108254 
 I4432I170 : 47289 : 41098.42722683599 : -6190.572773164009 
 I4432I4428 : 47020 : 38707.5376003807 : -8312.4623996193 
 I4432I180 : 46975 : 92458.40655578542 : 45483.40655578542 
 I4432I4434 : 46888 : 44976.85086824119 : -1911.1491317588054 
 I4432I4426 : 46536 : 58328.02808873248 : 11792.02808873248 
 I4940I4438 : 47539 : 50870.63678198517 : 3331.6367819851725 
 I4940I170 : 47193 : 53535.07732253357 : 6342.077322533575 
 I4940I184 : 46893 : 72609.95160928069 : 25716.951609280688 
 I4940I4428 : 46818 : 38455.548226854895 : -8362.451773145109 
 I4940I4434 : 46486 : 53881.20836829283 : 7395.208368292827 
 I4940I4426 : 46408 : 74453.85171634023 : 28045.85171634022 
 I4940I4432 : 46395 : 94907.0595951666 : 48512.059595166604 
 I7092I4438 : 47426 : 88790.66952530725 : 41364.66952530725 
 I7092I170 : 47072 : 38150.39870559407 : -8921.601294405935 
 I7092I184 : 46798 : 48527.79562628232 : 1729.7956262823188 
 I7092I4428 : 46698 : 43827.968395217475 : -2870.0316047825268 
 I7092I4434 : 46373 : 36942.38555442222 : -9430.61444557778 
 I7092I4426 : 46278 : 36663.45234216812 : -9614.547657831878 
 I4436I4438 : 46975 : 39939.21814289364 : -7035.7818571063635 
 I4436I7062 : 46670 : 44390.37747719027 : -2279.6225228097323 
 I4436I170 : 46590 : 58195.55236521831 : 11605.55236521831 
 I4436I184 : 46270 : 54402.108516113934 : 8132.108516113934 
 I4436I180 : 46270 : 60619.97609619949 : 14349.97609619949 
 I4436I4428 : 46203 : 75860.11485333706 : 29657.11485333706 
 I4436I4434 : 46160 : 39086.711517150645 : -7073.288482849357 
 I4436I4432 : 45898 : 76170.59849314559 : 30272.598493145593 
 I4436I4426 : 45778 : 56328.525362448214 : 10550.525362448216 
 I4436I7092 : 45583 : 36349.53909487173 : -9233.46090512827 
 I188I170 : 46536 : 61347.13244635638 : 14811.132446356381 
 I188I184 : 46247 : 39519.619341110105 : -6727.380658889892 
 I188I180 : 46247 : 44510.57809192927 : -1736.4219080707364 
 I188I4428 : 46127 : 55462.90907441791 : 9335.90907441791 
 I188I4434 : 45792 : 53728.59911237088 : 7936.599112370881 
 I188I4426 : 45738 : 38145.415049540934 : -7592.584950459068 
 I188I4432 : 45682 : 53914.80604296321 : 8232.806042963208 
 I188I4940 : 45663 : 49674.7440566423 : 4011.7440566422997 
 I188I7092 : 45492 : 49726.72890158335 : 4234.728901583351 
 I188I4436 : 44973 : 38966.3153603439 : -6006.684639656098 
 I4430I4438 : 46494 : 75794.9331391979 : 29300.93313919791 
 I4430I7062 : 46216 : 128094.76133512855 : 81878.76133512855 
 I4430I4428 : 46146 : 55980.98195994534 : 9834.98195994534 
 I4430I170 : 46134 : 43130.458967027895 : -3003.5410329721053 
 I4430I180 : 45812 : 82580.4784191511 : 36768.4784191511 
 I4430I4432 : 45733 : 58447.091484138735 : 12714.091484138733 
 I4430I4434 : 45615 : 62802.03295873174 : 17187.032958731743 
 I4430I4940 : 45261 : 37923.87500715566 : -7337.124992844341 
 I4430I4436 : 44687 : 109344.22426256305 : 64657.22426256305 
 I4430I188 : 44536 : 68722.15736474098 : 24186.157364740986 
 I7112I4438 : 46432 : 49161.41156632343 : 2729.4115663234356 
 I7112I7062 : 46122 : 52073.457442291445 : 5951.457442291444 
 I7112I170 : 46074 : 68176.79312468306 : 22102.793124683056 
 I7112I184 : 45766 : 47788.87817670518 : 2022.8781767051803 
 I7112I180 : 45766 : 52524.70453447522 : 6758.704534475217 
 I7112I4426 : 45379 : 41578.010536796784 : -3800.989463203214 
 I7112I4940 : 45296 : 44163.63264836019 : -1132.3673516398153 
 I7112I7092 : 45137 : 51334.11589257572 : 6197.115892575715 
 I7112I4436 : 44774 : 45944.95028522826 : 1170.9502852282594 
 I7112I188 : 44535 : 65523.58297361799 : 20988.582973617988 
 I7112I4430 : 44352 : 48514.151534613484 : 4162.151534613485 
 I7102I4438 : 45212 : 68595.76927176162 : 23383.769271761612 
 I7102I7062 : 44877 : 105933.29598392031 : 61056.2959839203 
 I7102I170 : 44811 : 51064.7566319142 : 6253.7566319142 
 I7102I4428 : 44553 : 43843.46287844614 : -709.5371215538601 
