 I1 : 234704 
 I8 : 239061 
 I10 : 197548 
 I12 : 339601 
 I14 : 215464 
 I15 : 272918 
 I16 : 332414 
 I17 : 340151 
 I18 : 339095 
 I21 : 302446 
 I22 : 230180 
 I24 : 274213 
 I25 : 258434 
 I27 : 284036 
 I28 : 270565 
 I29 : 299191 
 I31 : 318014 
 I38 : 210629 
 I41 : 264597 
 I43 : 291396 
 I59 : 246294 
 I63 : 220658 
 I12I17 : 339569 
 I18I17 : 339063 
 I18I12 : 338921 
 I16I17 : 332382 
 I16I12 : 332165 
 I16I18 : 331648 
 I31I17 : 317988 
 I31I12 : 317536 
 I31I18 : 317103 
 I31I16 : 312204 
 I21I17 : 302415 
 I21I12 : 301939 
 I21I18 : 301478 
 I21I16 : 295351 
 I21I31 : 284154 
 I29I17 : 299159 
 I29I12 : 298680 
 I29I18 : 298197 
 I29I16 : 291958 
 I29I31 : 279681 
 I29I21 : 268665 
 I43I17 : 291366 
 I43I12 : 290899 
 I43I18 : 290493 
 I43I16 : 285220 
 I43I31 : 273126 
 I43I21 : 258402 
 I43I29 : 256190 
 I27I17 : 284008 
 I27I12 : 283580 
 I27I18 : 283186 
 I27I16 : 277963 
 I27I21 : 272438 
 I27I31 : 266632 
 I27I29 : 249682 
 I27I43 : 243163 
 I24I17 : 274190 
 I24I12 : 273759 
 I24I18 : 273333 
 I24I16 : 267887 
 I24I31 : 257123 
 I24I29 : 242229 
 I24I21 : 242140 
 I24I43 : 236664 
 I24I27 : 226287 
 I15I17 : 272887 
 I15I12 : 272399 
 I15I18 : 271948 
 I15I16 : 267037 
 I15I31 : 257417 
 I15I21 : 243119 
 I15I29 : 239070 
 I15I43 : 233709 
 I15I27 : 230562 
 I15I24 : 219031 
 I28I17 : 270537 
 I28I12 : 270164 
 I28I18 : 269629 
 I28I16 : 263284 
 I28I31 : 256653 
 I28I21 : 236403 
 I28I29 : 235484 
 I28I43 : 232622 
 I28I27 : 222446 
 I28I24 : 219189 
 I28I15 : 217673 
 I41I17 : 264572 
 I41I12 : 264239 
 I41I18 : 263796 
 I41I16 : 259507 
 I41I31 : 255404 
 I41I21 : 236070 
 I41I29 : 235808 
 I41I43 : 229618 
 I41I27 : 223549 
 I41I15 : 215555 
 I41I28 : 215060 
 I41I24 : 214152 
 I25I17 : 258408 
 I25I12 : 257882 
 I25I18 : 257502 
 I25I16 : 252960 
 I25I31 : 240490 
 I25I43 : 224947 
 I25I29 : 224211 
 I25I21 : 224117 
 I25I28 : 212839 
 I25I24 : 211052 
 I25I15 : 209368 
 I25I27 : 208081 
 I25I41 : 198986 
 I59I17 : 246273 
 I59I12 : 246228 
 I59I18 : 245825 
 I59I16 : 242341 
 I59I31 : 240296 
 I59I21 : 222618 
 I59I29 : 219779 
 I59I43 : 219408 
 I59I41 : 216707 
 I59I27 : 211596 
 I59I28 : 202872 
 I59I15 : 202795 
 I59I24 : 202083 
 I59I25 : 189351 
 I8I17 : 239041 
 I8I12 : 238657 
 I8I18 : 238295 
 I8I24 : 236502 
 I8I16 : 233600 
 I8I31 : 224236 
 I8I29 : 211783 
 I8I21 : 209395 
 I8I43 : 206345 
 I8I27 : 195222 
 I8I28 : 192869 
 I8I15 : 190859 
 I8I41 : 187743 
 I8I25 : 185645 
 I1I17 : 234687 
 I1I12 : 234461 
 I1I18 : 234154 
 I1I16 : 230898 
 I1I31 : 226026 
 I1I21 : 207583 
 I1I29 : 203875 
 I1I43 : 203627 
 I1I24 : 197453 
 I1I28 : 195889 
 I1I15 : 193541 
 I1I27 : 192772 
 I1I41 : 191875 
 I22I17 : 230160 
 I22I12 : 230077 
 I22I18 : 229746 
 I22I16 : 225910 
