 I136 : 13517 
 I217 : 15279 
 I17 : 20945 
 I33 : 57414 
 I60 : 27213 
 I83 : 21928 
 I70 : 30018 
 I64 : 17522 
 I81 : 38473 
 I145 : 19045 
 I63 : 39998 
 I36 : 41254 
 I98 : 23417 
 I89 : 13943 
 I11 : 31692 
 I30 : 60046 
 I241 : 18765 
 I62 : 34842 
 I1 : 74959 
 I34 : 48505 
 I35 : 115691 
 I96 : 19783 
 I8 : 116102 
 I156 : 13350 
 I127 : 19096 
 I186 : 12901 
 I3 : 308656 
 I229 : 26356 
 I172 : 37762 
 I65 : 38986 
 I9 : 89331 
 I28 : 17297 
 I173 : 15859 
 I42 : 55174 
 I184 : 12917 
 I242 : 14332 
 I233 : 14381 
 I59 : 14133 
 I109 : 28108 
 I47 : 15927 
 I23 : 39723 
 I53 : 32818 
 I157 : 19830 
 I19 : 13792 
 I16 : 21686 
 I99 : 13685 
 I139 : 27071 
 I37 : 40062 
 I92 : 28624 
 I270 : 15198 
 I61 : 25573 
 I74 : 25789 
 I10 : 53664 
 I86 : 24177 
 I8I3 : 94908 
 I35I3 : 90139 
 I35I8 : 43462 
 I9I3 : 68774 
 I9I8 : 28027 
 I9I35 : 26011 
 I1I3 : 61513 
 I1I8 : 29801 
 I1I35 : 29167 
 I1I9 : 26726 
 I30I3 : 47027 
 I30I1 : 20562 
 I30I9 : 19652 
 I30I8 : 19463 
 I30I35 : 18775 
 I33I3 : 38828 
 I33I35 : 20260 
 I33I8 : 16660 
 I33I1 : 14855 
 I33I9 : 13689 
 I42I3 : 45291 
 I42I9 : 27466 
 I42I1 : 20467 
 I42I8 : 19717 
 I42I35 : 17726 
 I42I30 : 13611 
 I10I3 : 41392 
 I10I9 : 23864 
 I10I35 : 18500 
 I10I1 : 18037 
 I10I8 : 17677 
 I10I42 : 16247 
 I34I3 : 38050 
 I34I35 : 16186 
 I34I9 : 16010 
 I34I8 : 14860 
 I34I1 : 14642 
 I36I3 : 33317 
 I36I9 : 16474 
 I36I8 : 13398 
 I36I42 : 13253 
 I36I1 : 13216 
 I37I3 : 27545 
 I37I9 : 14442 
 I63I3 : 31740 
 I63I8 : 18035 
 I63I35 : 15820 
 I23I3 : 32245 
 I23I34 : 23573 
 I23I35 : 13335 
 I65I3 : 30514 
 I65I9 : 13625 
 I65I35 : 13271 
 I81I3 : 30308 
 I81I9 : 15014 
 I81I42 : 12921 
 I172I8 : 32226 
 I172I3 : 29513 
 I62I3 : 27346 
 I53I3 : 26820 
 I53I9 : 13555 
 I53I8 : 12978 
 I11I3 : 26079 
 I11I35 : 13697 
 I11I8 : 13377 
 I70I3 : 24150 
 I92I3 : 23604 
 I109I3 : 24107 
 I109I8 : 21951 
 I60I3 : 21175 
 I139I3 : 21761 
 I229I3 : 21830 
 I229I8 : 17675 
 I74I3 : 21385 
 I74I35 : 16134 
 I61I3 : 22425 
 I61I35 : 15445 
 I86I3 : 22184 
 I86I8 : 17182 
 I98I3 : 18640 
 I83I3 : 17715 
 I16I3 : 17267 
 I17I3 : 15990 
 I157I3 : 16135 
 I96I3 : 16147 
 I127I3 : 16053 
 I127I8 : 13841 
 I145I3 : 13640 
 I241I3 : 13149 
 I64I3 : 14117 
 I28I3 : 14474 
 I47I3 : 13483 
 I173I3 : 13859 
 I35I8I3 : 39770 
 I9I8I3 : 26010 
 I9I35I3 : 23637 
 I9I35I8 : 13028 
 I1I8I3 : 27907 
 I1I35I3 : 26401 
 I1I35I8 : 15368 
 I1I9I3 : 24289 
 I30I1I3 : 18598 
 I30I9I3 : 17705 
 I30I8I3 : 18227 
 I30I35I3 : 17044 
 I33I35I3 : 16837 
 I33I8I3 : 15064 
 I42I9I3 : 24106 
 I42I1I3 : 18760 
 I42I8I3 : 18594 
 I42I35I3 : 16387 
 I10I9I3 : 20835 
 I10I35I3 : 16591 
 I10I1I3 : 16371 
 I10I8I3 : 16456 
 I10I42I3 : 14471 
 I34I35I3 : 14693 
 I34I9I3 : 14238 
 I34I8I3 : 13937 
 I34I1I3 : 13426 
 I36I9I3 : 14852 
 I63I8I3 : 15876 
 I63I35I3 : 14073 
 I23I34I3 : 20141 
 I81I9I3 : 13449 
 I109I8I3 : 19342 
 I229I8I3 : 15521 
 I74I35I3 : 14226 
 I61I35I3 : 14178 
 I86I8I3 : 16098 
 I1I35I8I3 : 14799 
