 I1 : 234704 
 I8 : 239061 
 I12 : 339601 
 I15 : 272918 
 I16 : 332414 
 I17 : 340151 
 I18 : 339095 
 I21 : 302446 
 I22 : 230180 
 I24 : 274213 
 I25 : 258434 
 I27 : 284036 
 I28 : 270565 
 I29 : 299191 
 I31 : 318014 
 I41 : 264597 
 I43 : 291396 
 I59 : 246294 
 I12I17 : 339569 
 I18I17 : 339063 
 I18I12 : 338921 
 I16I17 : 332382 
 I16I12 : 332165 
 I16I18 : 331648 
 I31I17 : 317988 
 I31I12 : 317536 
 I31I18 : 317103 
 I31I16 : 312204 
 I21I17 : 302415 
 I21I12 : 301939 
 I21I18 : 301478 
 I21I16 : 295351 
 I21I31 : 284154 
 I29I17 : 299159 
 I29I12 : 298680 
 I29I18 : 298197 
 I29I16 : 291958 
 I29I31 : 279681 
 I29I21 : 268665 
 I43I17 : 291366 
 I43I12 : 290899 
 I43I18 : 290493 
 I43I16 : 285220 
 I43I31 : 273126 
 I43I21 : 258402 
 I43I29 : 256190 
 I27I17 : 284008 
 I27I12 : 283580 
 I27I18 : 283186 
 I27I16 : 277963 
 I27I21 : 272438 
 I27I31 : 266632 
 I27I29 : 249682 
 I27I43 : 243163 
 I24I17 : 274190 
 I24I12 : 273759 
 I24I18 : 273333 
 I24I16 : 267887 
 I24I31 : 257123 
 I24I29 : 242229 
 I24I21 : 242140 
 I24I43 : 236664 
 I24I27 : 226287 
 I15I17 : 272887 
 I15I12 : 272399 
 I15I18 : 271948 
 I15I16 : 267037 
 I15I31 : 257417 
 I15I21 : 243119 
 I15I29 : 239070 
 I15I43 : 233709 
 I15I27 : 230562 
 I28I17 : 270537 
 I28I12 : 270164 
 I28I18 : 269629 
 I28I16 : 263284 
 I28I31 : 256653 
 I28I21 : 236403 
 I28I29 : 235484 
 I28I43 : 232622 
 I41I17 : 264572 
 I41I12 : 264239 
 I41I18 : 263796 
 I41I16 : 259507 
 I41I31 : 255404 
 I41I21 : 236070 
 I41I29 : 235808 
 I41I43 : 229618 
 I25I17 : 258408 
 I25I12 : 257882 
 I25I18 : 257502 
 I25I16 : 252960 
 I25I31 : 240490 
 I25I43 : 224947 
 I59I17 : 246273 
 I59I12 : 246228 
 I59I18 : 245825 
 I59I16 : 242341 
 I59I31 : 240296 
 I8I17 : 239041 
 I8I12 : 238657 
 I8I18 : 238295 
 I8I24 : 236502 
 I8I16 : 233600 
 I1I17 : 234687 
 I1I12 : 234461 
 I1I18 : 234154 
 I1I16 : 230898 
 I1I31 : 226026 
 I22I17 : 230160 
 I22I12 : 230077 
 I22I18 : 229746 
 I22I16 : 225910 
 I18I12I17 : 338889 
 I16I12I17 : 332133 
 I16I18I17 : 331616 
 I16I18I12 : 331490 
 I31I12I17 : 317510 
 I31I18I17 : 317077 
 I31I18I12 : 316960 
 I31I16I17 : 312178 
 I31I16I12 : 312009 
 I31I16I18 : 311569 
 I21I12I17 : 301908 
 I21I18I17 : 301447 
 I21I18I12 : 301317 
 I21I16I17 : 295320 
 I21I16I12 : 295134 
 I21I16I18 : 294663 
 I21I31I17 : 284129 
 I21I31I12 : 283729 
 I21I31I18 : 283334 
 I21I31I16 : 278779 
 I29I12I17 : 298648 
 I29I18I17 : 298165 
 I29I18I12 : 298041 
 I29I16I17 : 291926 
 I29I16I12 : 291738 
 I29I16I18 : 291245 
 I29I31I17 : 279655 
 I29I31I12 : 279263 
 I29I31I18 : 278848 
 I29I31I16 : 274211 
 I29I21I17 : 268634 
 I29I21I12 : 268212 
 I29I21I18 : 267772 
 I29I21I16 : 262034 
 I29I21I31 : 252402 
 I43I12I17 : 290869 
 I43I18I17 : 290463 
 I43I18I12 : 290341 
