 I278 : 20114 
 I64 : 48262 
 I83 : 32212 
 I136 : 23679 
 I138 : 35127 
 I27 : 72134 
 I205 : 21373 
 I218 : 88598 
 I90 : 22062 
 I316 : 27852 
 I77 : 43454 
 I490 : 23225 
 I3 : 450031 
 I69 : 22631 
 I40 : 24082 
 I303 : 21246 
 I294 : 32247 
 I148 : 69922 
 I1 : 197522 
 I55 : 65412 
 I6 : 601374 
 I2 : 42927 
 I7 : 86898 
 I446 : 23270 
 I11 : 364065 
 I215 : 21592 
 I4 : 78097 
 I3I6 : 265180 
 I11I6 : 324013 
 I11I3 : 161286 
 I1I6 : 132113 
 I1I11 : 91882 
 I1I3 : 84660 
 I218I6 : 77675 
 I218I11 : 61656 
 I218I3 : 38673 
 I218I1 : 32127 
 I7I6 : 73610 
 I7I11 : 57074 
 I7I3 : 38659 
 I7I1 : 23817 
 I4I6 : 45377 
 I4I3 : 35438 
 I4I11 : 27433 
 I27I6 : 59418 
 I27I11 : 46103 
 I27I7 : 40235 
 I27I3 : 32027 
 I148I6 : 64750 
 I148I218 : 58823 
 I148I11 : 55759 
 I148I3 : 30330 
 I148I1 : 28049 
 I55I6 : 38875 
 I55I3 : 29663 
 I55I11 : 24334 
 I64I6 : 39697 
 I64I11 : 30677 
 I64I3 : 21175 
 I77I6 : 37654 
 I77I11 : 30409 
 I2I6 : 29619 
 I2I11 : 20826 
 I138I6 : 28750 
 I138I11 : 21566 
 I83I6 : 29983 
 I83I11 : 24077 
 I316I6 : 22466 
 I40I6 : 22264 
 I136I6 : 21189 
 I69I6 : 20439 
 I90I6 : 21288 
 I11I3I6 : 143682 
 I1I11I6 : 86092 
 I1I3I6 : 57802 
 I218I11I6 : 60630 
 I218I3I6 : 33978 
 I218I1I6 : 30182 
 I218I1I11 : 25790 
 I7I11I6 : 55835 
 I7I3I6 : 32895 
 I7I1I6 : 21733 
 I4I3I6 : 21112 
 I4I11I6 : 24408 
 I27I11I6 : 44923 
 I27I7I6 : 37397 
 I27I7I11 : 30839 
 I27I3I6 : 26522 
 I148I218I6 : 56838 
 I148I11I6 : 55230 
 I148I3I6 : 28097 
 I148I1I6 : 27020 
 I148I1I11 : 24345 
 I55I11I6 : 21940 
 I64I11I6 : 29865 
 I77I11I6 : 29830 
 I138I11I6 : 21008 
 I83I11I6 : 23881 
 I218I1I11I6 : 25608 
 I27I7I11I6 : 30567 
 I148I1I11I6 : 24242 
