 I4404 : 45106 : 45340.32800714292 : 234.32800714292122 
 I3404 : 45106 : 45728.410881551776 : 622.4108815517739 
 I7102 : 45256 : 44470.243021329086 : -785.7569786709165 
 I7092 : 47526 : 46505.08194829674 : -1020.9180517032604 
 I265 : 45182 : 45097.10874207737 : -84.89125792262867 
 I3403 : 41380 : 41429.15668756416 : 49.15668756415745 
 I161 : 36856 : 37812.377900422835 : 956.377900422832 
 I4426 : 47772 : 48311.646871487515 : 539.6468714875188 
 I4414 : 41820 : 42128.45890759458 : 308.4589075945758 
 I7112 : 46522 : 46044.73386019998 : -477.26613980002134 
 I4933 : 35782 : 35692.38423337936 : -89.61576662064358 
 I4432 : 47759 : 47827.737381996514 : 68.73738199651633 
 I4430 : 46590 : 46549.82527689947 : -40.17472310053126 
 I4499 : 36386 : 36303.74683165903 : -82.25316834096532 
 I17 : 43516 : 43890.272526353154 : 374.2725263531561 
 I184 : 48258 : 48848.506189873005 : 590.5061898730071 
 I4438 : 48944 : 48760.59709739542 : -183.40290260458156 
 I4502 : 36492 : 40797.61586476491 : 4305.615864764914 
 I170 : 48572 : 47989.62065301384 : -582.3793469861635 
 I84 : 36475 : 37473.99578998155 : 998.9957899815518 
 I4434 : 47866 : 47549.56948456426 : -316.4305154357417 
 I4440 : 41820 : 42150.96445935014 : 330.9644593501416 
 I4937 : 35387 : 35143.65453545925 : -243.34546454075 
 I188 : 46954 : 47854.008073134035 : 900.0080731340367 
 I197 : 36746 : 36623.064869266855 : -122.93513073314568 
 I180 : 48258 : 48557.57802543072 : 299.57802543071494 
 I4436 : 47050 : 47408.75537405147 : 358.7553740514733 
 I7082 : 42557 : 42539.361576311654 : -17.638423688345334 
 I168 : 36267 : 35882.357040580464 : -384.6429594195394 
 I260 : 45182 : 44595.83563854262 : -586.1643614573795 
 I7062 : 48628 : 48630.351501392885 : 2.3515013928848028 
 I4940 : 47640 : 48209.24250748816 : 569.2425074881594 
 I7072 : 38749 : 38755.1613039661 : 6.1613039661037385 
 I4428 : 48193 : 47791.539568586144 : -401.46043141385917 
 I7062I4438 : 48529 : 54283.48689826987 : 5754.4868982698645 
 I170I7062 : 48156 : 45518.33470204868 : -2637.6652979513174 
 I180I170 : 47917 : 110623.97804033343 : 62706.97804033342 
 I184I4438 : 48156 : 43325.133016155625 : -4830.8669838443775 
 I184I7062 : 47843 : 39189.30260938985 : -8653.697390610147 
 I4428I4438 : 48091 : 58394.793084860976 : 10303.793084860974 
 I4428I7062 : 47783 : 71312.99555032655 : 23529.995550326552 
 I4428I170 : 47722 : 41937.217927489306 : -5784.782072510697 
 I4428I180 : 47412 : 80626.15511165142 : 33214.15511165142 
 I4428I184 : 47412 : 50129.37112488816 : 2717.3711248881614 
 I4434I4438 : 47781 : 36603.79166130523 : -11177.20833869477 
 I4434I170 : 47398 : 65847.70808604837 : 18449.708086048362 
