 I170 : 3099 
 I39 : 50675 
 I38 : 15596 
 I41 : 14945 
 I48 : 42135 
 I89 : 3837 
 I225 : 3257 
 I65 : 4472 
 I110 : 2794 
 I32 : 15167 
 I237 : 3032 
 I36 : 2936 
 I48I39 : 29142 
 I38I39 : 10345 
 I38I48 : 7944 
 I32I39 : 8455 
 I32I48 : 8034 
 I32I38 : 2833 
 I41I39 : 11414 
 I41I48 : 9018 
 I41I38 : 3897 
 I41I32 : 3196 
 I65I39 : 2787 
 I89I48 : 2798 
 I89I39 : 2749 
 I170I38 : 3031 
 I36I38 : 2790 
 I110I38 : 2725 
 I38I48I39 : 6102 
 I32I48I39 : 5402 
 I41I48I39 : 7366 
 I41I38I39 : 3051 
