 I7062 : 48628 : 48706.481372168666 : 78.48137216866904 
 I170 : 48572 : 48489.42900572127 : -82.57099427873058 
 I184 : 48258 : 47938.86165807282 : -319.1383419271842 
 I4432 : 47759 : 47789.19903793142 : 30.19903793142106 
 I3404 : 45106 : 45365.66270832103 : 259.66270832103015 
 I180 : 48258 : 48243.53427329459 : -14.46572670541039 
 I4430 : 46590 : 48408.98599114091 : 1818.9859911409062 
 I4436 : 47050 : 46459.52539879415 : -590.4746012058525 
 I4440 : 41820 : 41931.99727365246 : 111.99727365245809 
 I161 : 36856 : 37005.76512045974 : 149.76512045974445 
 I17 : 43516 : 43183.74986147367 : -332.25013852633333 
 I277 : 34042 : 34929.14835476193 : 887.1483547619254 
 I4933 : 35782 : 35589.2123773913 : -192.78762260869925 
 I4414 : 41820 : 42536.82361049166 : 716.8236104916606 
 I4502 : 36492 : 36459.82210368641 : -32.177896313589116 
 I4438 : 48944 : 48589.556981954775 : -354.44301804522206 
 I168 : 36267 : 36080.42792256129 : -186.5720774387065 
 I260 : 45182 : 45544.08619460992 : 362.08619460991514 
 I197 : 36746 : 36243.58681987716 : -502.4131801228456 
 I4940 : 47640 : 47688.603079259774 : 48.60307925977524 
 I7092 : 47526 : 48309.57349447682 : 783.5734944768193 
 I84 : 36475 : 36762.198202911975 : 287.1982029119747 
 I3403 : 41380 : 42060.813208531574 : 680.8132085315768 
 I4404 : 45106 : 45066.97464552234 : -39.025354477653835 
 I4434 : 47866 : 48374.828685049455 : 508.8286850494528 
 I4428 : 48193 : 48170.566504146 : -22.433495853998974 
 I265 : 45182 : 44955.10099592917 : -226.89900407083033 
 I4426 : 47772 : 47793.637954596576 : 21.63795459657871 
 I188 : 46954 : 46911.777555992245 : -42.22244400775239 
 I7082 : 42557 : 42360.43970968576 : -196.56029031423975 
 I7102 : 45256 : 45640.421613341285 : 384.4216133412834 
 I7112 : 46522 : 46611.753573813134 : 89.75357381313665 
 I4496 : 34214 : 34557.39249362746 : 343.39249362746443 
 I7072 : 38749 : 38732.83321043114 : -16.16678956886161 
 I4937 : 35387 : 35308.97313269576 : -78.0268673042355 
 I4499 : 36386 : 38204.92910256372 : 1818.929102563719 
 I170I7062 : 48156 : 64972.78537199258 : 16816.78537199258 
 I180I170 : 47917 : 58314.90600236011 : 10397.906002360114 
 I180I7062 : 47843 : 69431.55410423529 : 21588.554104235292 
 I184I170 : 47917 : 52433.25356171197 : 4516.25356171197 
 I4428I4438 : 48091 : 53567.03469043005 : 5476.0346904300495 
 I4428I7062 : 47783 : 45396.43693344485 : -2386.5630665551494 
 I4428I170 : 47722 : 46872.4506755189 : -849.549324481103 
 I4428I180 : 47412 : 59281.59865663294 : 11869.598656632934 
 I4428I184 : 47412 : 70700.1454294195 : 23288.145429419506 
 I4434I4438 : 47781 : 56281.74678885266 : 8500.74678885266 
 I4434I7062 : 47471 : 47903.72031963295 : 432.7203196329507 
 I4434I170 : 47398 : 52704.0840352727 : 5306.084035272702 
 I4434I180 : 47082 : 45415.88390252145 : -1666.1160974785544 
 I4434I184 : 47082 : 39421.8001034251 : -7660.199896574902 
 I4434I4428 : 47045 : 35854.91983173406 : -11190.080168265938 
 I4426I4438 : 47670 : 83946.55660072733 : 36276.55660072733 
 I4426I7062 : 47359 : 72932.26457403769 : 25573.264574037697 
 I4426I4428 : 47325 : 48950.951215095214 : 1625.9512150952144 
 I4426I170 : 47310 : 53965.86820145487 : 6655.8682014548685 
 I4426I180 : 46998 : 61510.26949169077 : 14512.269491690771 
 I4426I184 : 46998 : 57094.50535635666 : 10096.505356356662 
 I4426I4434 : 46602 : 92125.49955918442 : 45523.49955918443 
 I4432I4438 : 47666 : 67320.74907513354 : 19654.749075133546 
 I4432I7062 : 47371 : 43571.32745553915 : -3799.6725444608524 
 I4432I170 : 47289 : 42455.168118507136 : -4833.831881492864 
 I4432I4428 : 47020 : 38715.26543153307 : -8304.734568466929 
 I4432I180 : 46975 : 60457.25681900141 : 13482.256819001415 
 I4432I184 : 46975 : 74479.41045820284 : 27504.41045820284 
 I4432I4434 : 46888 : 53489.817398148014 : 6601.817398148015 
 I4432I4426 : 46536 : 75677.94284768004 : 29141.94284768003 
 I4940I4438 : 47539 : 45194.80475623426 : -2344.1952437657383 
 I4940I7062 : 47228 : 54893.13955474962 : 7665.139554749624 
 I4940I184 : 46893 : 42977.77152353087 : -3915.228476469132 
 I4940I4428 : 46818 : 40773.93476735683 : -6044.065232643165 
 I4940I4434 : 46486 : 42131.336158238 : -4354.663841761995 
 I4940I4426 : 46408 : 69987.86810963294 : 23579.868109632935 
 I4940I4432 : 46395 : 51306.82278439029 : 4911.822784390295 
 I7092I180 : 46798 : 42722.61370242082 : -4075.386297579179 
 I7092I184 : 46798 : 65849.79994285076 : 19051.79994285076 
 I7092I4428 : 46698 : 35529.85070409047 : -11168.149295909525 
 I7092I4434 : 46373 : 85779.45831299888 : 39406.458312998875 
 I7092I4426 : 46278 : 81190.89760299558 : 34912.89760299558 
 I7092I4940 : 46236 : 48315.02593607954 : 2079.0259360795394 
 I4436I4438 : 46975 : 71193.22305270599 : 24218.223052705984 
 I4436I170 : 46590 : 81503.50083409685 : 34913.50083409685 
 I4436I180 : 46270 : 74556.0124636414 : 28286.012463641393 
 I4436I4428 : 46203 : 50832.094141236885 : 4629.094141236887 
 I4436I4432 : 45898 : 74696.09577717292 : 28798.09577717292 
 I4436I4426 : 45778 : 78043.18567561016 : 32265.185675610166 
 I4436I4940 : 45659 : 55977.95161757551 : 10318.951617575514 
 I4436I7092 : 45583 : 44867.12037468953 : -715.8796253104642 
 I188I4438 : 46853 : 35875.43996062863 : -10977.56003937137 
 I188I170 : 46536 : 53408.422734747066 : 6872.422734747064 
 I188I180 : 46247 : 85274.79972290358 : 39027.799722903575 
 I188I184 : 46247 : 55782.70999449922 : 9535.709994499222 
 I188I4428 : 46127 : 59673.12125714736 : 13546.121257147362 
 I188I4434 : 45792 : 48405.55716481826 : 2613.5571648182568 
 I188I4432 : 45682 : 80148.7913471898 : 34466.7913471898 
 I188I4940 : 45663 : 39176.32727100198 : -6486.672728998018 
 I188I4436 : 44973 : 48550.42553103721 : 3577.425531037208 
 I4430I4428 : 46146 : 42954.440470339774 : -3191.5595296602237 
 I4430I170 : 46134 : 49381.83495803215 : 3247.834958032152 
 I4430I180 : 45812 : 59366.24455647402 : 13554.244556474017 
 I4430I184 : 45812 : 68985.21823781243 : 23173.218237812427 
 I4430I4432 : 45733 : 55041.70140977555 : 9308.701409775555 
 I4430I4434 : 45615 : 66091.76868195152 : 20476.76868195152 
 I4430I4426 : 45551 : 62979.962628541565 : 17428.962628541565 
 I4430I188 : 44536 : 42546.795151130034 : -1989.204848869968 
 I7112I7062 : 46122 : 55952.09009482539 : 9830.090094825391 
 I7112I170 : 46074 : 57642.57013544234 : 11568.570135442342 
 I7112I4428 : 45769 : 100605.31786614953 : 54836.31786614953 
 I7112I184 : 45766 : 46633.4230842737 : 867.4230842736994 
 I7112I4434 : 45482 : 51409.73107216925 : 5927.731072169251 
 I7112I4426 : 45379 : 60842.32080692754 : 15463.320806927544 
 I7112I4432 : 45368 : 131195.44602781688 : 85827.44602781688 
 I7112I4940 : 45296 : 54604.94872776358 : 9308.948727763582 
 I7112I7092 : 45137 : 113799.58875907665 : 68662.58875907665 
 I7112I4436 : 44774 : 48287.485192944085 : 3513.4851929440856 
 I7112I188 : 44535 : 46490.51897813275 : 1955.5189781327488 
 I7112I4430 : 44352 : 52993.649396457295 : 8641.649396457295 
 I7102I4438 : 45212 : 41858.26049892869 : -3353.7395010713103 
 I7102I7062 : 44877 : 45228.2774105665 : 351.27741056650245 
 I7102I4434 : 44527 : 76157.44529635424 : 31630.445296354243 
 I7102I4436 : 44365 : 46440.70955454417 : 2075.7095545441666 
 I7102I4426 : 44081 : 39259.032273516044 : -4821.967726483958 
 I7102I4940 : 43920 : 46271.89696806356 : 2351.8969680635532 
 I7102I4430 : 43177 : 67965.0866135806 : 24788.086613580595 
 I7102I7112 : 43024 : 59997.568226129006 : 16973.568226129002 
 I265I170 : 44811 : 65190.59043088017 : 20379.59043088017 
 I265I7062 : 44781 : 61901.86979722341 : 17120.869797223408 
 I265I180 : 44475 : 37851.80387240835 : -6623.196127591649 
 I265I184 : 44475 : 64031.725395520225 : 19556.725395520225 
 I265I4428 : 44380 : 56698.55913627057 : 12318.559136270565 
 I265I4434 : 44032 : 57908.31063375431 : 13876.310633754307 
 I265I4940 : 43935 : 61888.60502941239 : 17953.605029412392 
 I265I7092 : 43815 : 62196.93500730058 : 18381.935007300573 
 I265I188 : 43786 : 48517.513621379745 : 4731.513621379746 
