 I10 : 53664 
 I92 : 28624 
 I157 : 19830 
 I17 : 20945 
 I60 : 27213 
 I127 : 19096 
 I83 : 21928 
 I63 : 39998 
 I74 : 25789 
 I53 : 32818 
 I8 : 116102 
 I61 : 25573 
 I241 : 18765 
 I3 : 308656 
 I11 : 31692 
 I1 : 74959 
 I30 : 60046 
 I9 : 89331 
 I96 : 19783 
 I23 : 39723 
 I98 : 23417 
 I42 : 55174 
 I139 : 27071 
 I70 : 30018 
 I86 : 24177 
 I172 : 37762 
 I81 : 38473 
 I35 : 115691 
 I33 : 57414 
 I62 : 34842 
 I145 : 19045 
 I65 : 38986 
 I16 : 21686 
 I36 : 41254 
 I109 : 28108 
 I34 : 48505 
 I229 : 26356 
 I37 : 40062 
 I8I3 : 94908 
 I35I3 : 90139 
 I35I8 : 43462 
 I9I3 : 68774 
 I9I8 : 28027 
 I9I35 : 26011 
 I1I3 : 61513 
 I1I8 : 29801 
 I1I35 : 29167 
 I1I9 : 26726 
 I30I3 : 47027 
 I30I1 : 20562 
 I30I9 : 19652 
 I30I8 : 19463 
 I30I35 : 18775 
 I33I3 : 38828 
 I33I35 : 20260 
 I42I3 : 45291 
 I42I9 : 27466 
 I42I1 : 20467 
 I42I8 : 19717 
 I10I3 : 41392 
 I10I9 : 23864 
 I10I35 : 18500 
 I34I3 : 38050 
 I36I3 : 33317 
 I37I3 : 27545 
 I63I3 : 31740 
 I23I3 : 32245 
 I23I34 : 23573 
 I65I3 : 30514 
 I81I3 : 30308 
 I172I8 : 32226 
 I172I3 : 29513 
 I62I3 : 27346 
 I53I3 : 26820 
 I11I3 : 26079 
 I70I3 : 24150 
 I92I3 : 23604 
 I109I3 : 24107 
 I109I8 : 21951 
 I60I3 : 21175 
 I139I3 : 21761 
 I229I3 : 21830 
 I74I3 : 21385 
 I61I3 : 22425 
 I86I3 : 22184 
 I98I3 : 18640 
 I35I8I3 : 39770 
 I9I8I3 : 26010 
 I9I35I3 : 23637 
 I1I8I3 : 27907 
 I1I35I3 : 26401 
 I1I9I3 : 24289 
 I30I1I3 : 18598 
 I30I8I3 : 18227 
 I42I9I3 : 24106 
 I42I1I3 : 18760 
 I42I8I3 : 18594 
 I10I9I3 : 20835 
 I23I34I3 : 20141 
 I109I8I3 : 19342 
