 I7082 : 42557 : 43082.13972601582 : 525.1397260158164 
 I265 : 45182 : 45213.96588863832 : 31.965888638321843 
 I4937 : 35387 : 36068.248366943895 : 681.2483669438943 
 I4496 : 34214 : 34395.8562947312 : 181.85629473120304 
 I4940 : 47640 : 48698.95222053715 : 1058.9522205371459 
 I4428 : 48193 : 47226.577955588225 : -966.4220444117763 
 I4430 : 46590 : 46974.236090993516 : 384.2360909935161 
 I188 : 46954 : 46848.5168720312 : -105.48312796880053 
 I7112 : 46522 : 46367.74337646727 : -154.2566235327317 
 I7062 : 48628 : 48865.001687246346 : 237.00168724634574 
 I197 : 36746 : 36737.18218106362 : -8.817818936384061 
 I4933 : 35782 : 35861.69310772401 : 79.69310772400425 
 I7102 : 45256 : 45282.17356856231 : 26.17356856231125 
 I17 : 43516 : 43745.633682159074 : 229.63368215907286 
 I4438 : 48944 : 49078.47672597274 : 134.4767259727369 
 I4434 : 47866 : 47912.59564320821 : 46.59564320820784 
 I4426 : 47772 : 48218.7973322618 : 446.7973322617989 
 I170 : 48572 : 51015.28474574947 : 2443.284745749472 
 I7092 : 47526 : 48245.00313790971 : 719.0031379097151 
 I184 : 48258 : 49098.319590699306 : 840.3195906993077 
 I3403 : 41380 : 41848.00299775128 : 468.0029977512828 
 I4404 : 45106 : 45619.920248201706 : 513.9202482017059 
 I180 : 48258 : 47732.24383857314 : -525.7561614268632 
 I161 : 36856 : 36674.349705909066 : -181.65029409093296 
 I4502 : 36492 : 35365.98861192583 : -1126.0113880741696 
 I4414 : 41820 : 41822.651782017776 : 2.6517820177745466 
 I84 : 36475 : 35976.70507014129 : -498.29492985871383 
 I3404 : 45106 : 46660.24899047677 : 1554.2489904767722 
 I168 : 36267 : 36234.29467053555 : -32.70532946445016 
 I4499 : 36386 : 36411.087259401815 : 25.08725940181615 
 I4440 : 41820 : 41998.724026748765 : 178.72402674876474 
 I260 : 45182 : 45261.476596515546 : 79.47659651554807 
 I7072 : 38749 : 38786.703425887215 : 37.70342588721233 
 I4436 : 47050 : 47669.37981153364 : 619.379811533638 
 I4432 : 47759 : 48044.46271613531 : 285.4627161353124 
 I7062I4438 : 48529 : 59798.35917897047 : 11269.359178970471 
 I180I170 : 47917 : 63419.14284185576 : 15502.142841855759 
 I180I7062 : 47843 : 43970.24375863408 : -3872.756241365918 
 I184I180 : 48258 : 40491.477786806216 : -7766.522213193786 
 I184I4438 : 48156 : 46866.903041820326 : -1289.0969581796742 
 I184I170 : 47917 : 49743.85604137924 : 1826.85604137924 
 I184I7062 : 47843 : 65968.01095927572 : 18125.010959275725 
